Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,716.0mV?,1.040V
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,144.000000,1840.000000
2,144.000000,1840.000000
3,128.000000,1880.000000
4,148.000000,1840.000000
5,144.000000,1840.000000
6,140.000000,1840.000000
7,144.000000,1840.000000
8,144.000000,1840.000000
9,144.000000,1840.000000
10,148.000000,1880.000000
11,144.000000,1840.000000
12,144.000000,1840.000000
13,148.000000,1840.000000
14,144.000000,1840.000000
15,144.000000,1840.000000
16,148.000000,1840.000000
17,144.000000,1840.000000
18,144.000000,1840.000000
19,148.000000,1840.000000
20,148.000000,1840.000000
21,144.000000,1840.000000
22,152.000000,1840.000000
23,148.000000,1840.000000
24,148.000000,1840.000000
25,144.000000,1880.000000
26,144.000000,1880.000000
27,144.000000,1840.000000
28,144.000000,1840.000000
29,144.000000,1880.000000
30,148.000000,1840.000000
31,144.000000,1880.000000
32,148.000000,1840.000000
33,148.000000,1840.000000
34,148.000000,1840.000000
35,144.000000,1840.000000
36,148.000000,1880.000000
37,148.000000,1840.000000
38,144.000000,1840.000000
39,152.000000,1840.000000
40,140.000000,1880.000000
41,144.000000,1840.000000
42,144.000000,1840.000000
43,144.000000,1840.000000
44,140.000000,1840.000000
45,144.000000,1840.000000
46,144.000000,1840.000000
47,140.000000,1840.000000
48,140.000000,1840.000000
49,140.000000,1840.000000
50,140.000000,1840.000000
51,140.000000,1840.000000
52,140.000000,1840.000000
53,140.000000,1840.000000
54,140.000000,1880.000000
55,140.000000,1840.000000
56,140.000000,1880.000000
57,144.000000,1840.000000
58,140.000000,1840.000000
59,140.000000,1840.000000
60,140.000000,1880.000000
61,140.000000,1880.000000
62,140.000000,1840.000000
63,140.000000,1880.000000
64,140.000000,1840.000000
65,144.000000,1880.000000
66,144.000000,1880.000000
67,140.000000,1880.000000
68,140.000000,1880.000000
69,144.000000,1880.000000
70,140.000000,1880.000000
71,144.000000,1880.000000
72,140.000000,1840.000000
73,144.000000,1880.000000
74,144.000000,1880.000000
75,140.000000,1880.000000
76,136.000000,1880.000000
77,140.000000,1880.000000
78,144.000000,1880.000000
79,144.000000,1880.000000
80,144.000000,1880.000000
81,148.000000,1880.000000
82,144.000000,1880.000000
83,148.000000,1840.000000
84,148.000000,1880.000000
85,144.000000,1840.000000
86,148.000000,1880.000000
87,144.000000,1880.000000
88,148.000000,1880.000000
89,164.000000,1880.000000
90,144.000000,1880.000000
91,152.000000,1880.000000
92,152.000000,1880.000000
93,156.000000,1840.000000
94,156.000000,1880.000000
95,160.000000,1880.000000
96,160.000000,1880.000000
97,156.000000,1880.000000
98,156.000000,1880.000000
99,160.000000,1880.000000
100,156.000000,1840.000000
101,160.000000,1880.000000
102,160.000000,1880.000000
103,156.000000,1880.000000
104,156.000000,1840.000000
105,160.000000,1880.000000
106,156.000000,1880.000000
107,156.000000,1840.000000
108,160.000000,1880.000000
109,160.000000,1840.000000
110,156.000000,1840.000000
111,156.000000,1880.000000
112,160.000000,1880.000000
113,160.000000,1880.000000
114,160.000000,1880.000000
115,160.000000,1840.000000
116,160.000000,1840.000000
117,160.000000,1880.000000
118,160.000000,1880.000000
119,160.000000,1840.000000
120,160.000000,1880.000000
121,156.000000,1880.000000
122,160.000000,1880.000000
123,160.000000,1880.000000
124,160.000000,1880.000000
125,160.000000,1880.000000
126,156.000000,1840.000000
127,160.000000,1880.000000
128,160.000000,1880.000000
129,160.000000,1880.000000
130,156.000000,1880.000000
131,160.000000,1840.000000
132,160.000000,1880.000000
133,160.000000,1840.000000
134,160.000000,1840.000000
135,160.000000,1840.000000
136,160.000000,1840.000000
137,160.000000,1840.000000
138,164.000000,1840.000000
139,160.000000,1840.000000
140,160.000000,1880.000000
141,184.000000,1840.000000
142,156.000000,1880.000000
143,156.000000,1840.000000
144,192.000000,1840.000000
145,148.000000,1880.000000
146,164.000000,1840.000000
147,156.000000,1840.000000
148,160.000000,1840.000000
149,156.000000,1840.000000
150,156.000000,1840.000000
151,156.000000,1880.000000
152,156.000000,1840.000000
153,160.000000,1840.000000
154,160.000000,1840.000000
155,156.000000,1840.000000
156,160.000000,1840.000000
157,160.000000,1840.000000
158,160.000000,1840.000000
159,160.000000,1840.000000
160,160.000000,1840.000000
161,156.000000,1880.000000
162,160.000000,1840.000000
163,156.000000,1840.000000
164,156.000000,1880.000000
165,160.000000,1880.000000
166,156.000000,1840.000000
167,152.000000,1840.000000
168,152.000000,1840.000000
169,148.000000,1840.000000
170,152.000000,1880.000000
171,152.000000,1840.000000
172,148.000000,1840.000000
173,148.000000,1840.000000
174,148.000000,1840.000000
175,148.000000,1840.000000
176,148.000000,1880.000000
177,144.000000,1840.000000
178,148.000000,1840.000000
179,144.000000,1840.000000
180,144.000000,1840.000000
181,144.000000,1840.000000
182,144.000000,1840.000000
183,144.000000,1840.000000
184,144.000000,1840.000000
185,144.000000,1840.000000
186,148.000000,1840.000000
187,144.000000,1840.000000
188,144.000000,1840.000000
189,144.000000,1880.000000
190,144.000000,1840.000000
191,148.000000,1840.000000
192,148.000000,1840.000000
193,144.000000,1840.000000
194,152.000000,1880.000000
195,144.000000,1840.000000
196,148.000000,1840.000000
197,144.000000,1840.000000
198,148.000000,1880.000000
199,148.000000,1880.000000
200,148.000000,1840.000000
201,148.000000,1840.000000
202,144.000000,1840.000000
203,148.000000,1840.000000
204,144.000000,1880.000000
205,144.000000,1840.000000
206,144.000000,1840.000000
207,144.000000,1840.000000
208,144.000000,1880.000000
209,148.000000,1840.000000
210,148.000000,1840.000000
211,148.000000,1840.000000
212,144.000000,1840.000000
213,144.000000,1840.000000
214,144.000000,1840.000000
215,144.000000,1840.000000
216,148.000000,1840.000000
217,148.000000,1840.000000
218,144.000000,1880.000000
219,144.000000,1840.000000
220,140.000000,1880.000000
221,144.000000,1840.000000
222,144.000000,1880.000000
223,144.000000,1840.000000
224,144.000000,1840.000000
225,144.000000,1880.000000
226,144.000000,1840.000000
227,144.000000,1840.000000
228,144.000000,1840.000000
229,148.000000,1880.000000
230,144.000000,1840.000000
231,148.000000,1840.000000
232,148.000000,1840.000000
233,148.000000,1840.000000
234,148.000000,1840.000000
235,148.000000,1840.000000
236,144.000000,1840.000000
237,148.000000,1840.000000
238,140.000000,1840.000000
239,148.000000,1840.000000
240,144.000000,1840.000000
241,144.000000,1840.000000
242,140.000000,1840.000000
243,144.000000,1840.000000
244,140.000000,1840.000000
245,148.000000,1840.000000
246,144.000000,1840.000000
247,140.000000,1840.000000
248,144.000000,1840.000000
249,144.000000,1840.000000
250,144.000000,1880.000000
251,144.000000,1840.000000
252,144.000000,1880.000000
253,148.000000,1880.000000
254,144.000000,1840.000000
255,144.000000,1840.000000
256,144.000000,1840.000000
257,148.000000,1840.000000
258,144.000000,1840.000000
259,140.000000,1840.000000
260,140.000000,1840.000000
261,140.000000,1840.000000
262,140.000000,1880.000000
263,144.000000,1880.000000
264,144.000000,1840.000000
265,140.000000,1840.000000
266,140.000000,1840.000000
267,140.000000,1840.000000
268,144.000000,1880.000000
269,144.000000,1880.000000
270,144.000000,1840.000000
271,140.000000,1880.000000
272,140.000000,1880.000000
273,144.000000,1840.000000
274,140.000000,1880.000000
275,144.000000,1880.000000
276,136.000000,1880.000000
277,140.000000,1880.000000
278,140.000000,1880.000000
279,140.000000,1880.000000
280,144.000000,1880.000000
281,144.000000,1840.000000
282,144.000000,1840.000000
283,144.000000,1840.000000
284,140.000000,1880.000000
285,144.000000,1840.000000
286,140.000000,1840.000000
287,144.000000,1840.000000
288,144.000000,1880.000000
289,144.000000,1840.000000
290,148.000000,1880.000000
291,148.000000,1880.000000
292,144.000000,1880.000000
293,148.000000,1840.000000
294,152.000000,1880.000000
295,148.000000,1840.000000
296,156.000000,1880.000000
297,152.000000,1840.000000
298,152.000000,1880.000000
299,152.000000,1880.000000
300,152.000000,1880.000000
301,156.000000,1880.000000
302,152.000000,1880.000000
303,156.000000,1880.000000
304,152.000000,1880.000000
305,156.000000,1880.000000
306,156.000000,1880.000000
307,152.000000,1840.000000
308,156.000000,1880.000000
309,160.000000,1880.000000
310,156.000000,1840.000000
311,156.000000,1840.000000
312,156.000000,1840.000000
313,160.000000,1840.000000
314,156.000000,1840.000000
315,156.000000,1880.000000
316,156.000000,1880.000000
317,160.000000,1880.000000
318,156.000000,1840.000000
319,156.000000,1840.000000
320,160.000000,1880.000000
321,156.000000,1840.000000
322,160.000000,1880.000000
323,156.000000,1880.000000
324,160.000000,1880.000000
325,160.000000,1840.000000
326,156.000000,1880.000000
327,160.000000,1880.000000
328,160.000000,1840.000000
329,160.000000,1880.000000
330,160.000000,1880.000000
331,160.000000,1880.000000
332,160.000000,1880.000000
333,156.000000,1880.000000
334,160.000000,1880.000000
335,160.000000,1880.000000
336,156.000000,1880.000000
337,160.000000,1880.000000
338,160.000000,1880.000000
339,160.000000,1880.000000
340,160.000000,1840.000000
341,152.000000,1880.000000
342,160.000000,1840.000000
343,160.000000,1880.000000
344,160.000000,1840.000000
345,156.000000,1880.000000
346,156.000000,1880.000000
347,156.000000,1880.000000
348,156.000000,1880.000000
